id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-000325,CLI-05939,2024-07-13,Herramientas manuales,5,48457.37,Web,Tarjeta de débito,Ushuaia
TX-000324,CLI-03391,2024-07-13,Ferretería general,4,13166.87,Web,Tarjeta de crédito,Río Grande
TX-000323,CLI-03301,2024-07-13,Electricidad e iluminación,4,45126.8,Web,Tarjeta de débito,Río Grande
TX-000322,CLI-02051,2024-07-13,Pisos y cerámicos,6,60876.5,Web,Tarjeta de crédito,Ushuaia
TX-000321,CLI-00744,2024-07-13,Herramientas manuales,2,25555.63,App,Tarjeta de crédito,Ushuaia
TX-000320,CLI-01435,2024-07-13,Cemento y áridos,12,112667.5,Web,Tarjeta de débito,Río Grande
TX-000326,CLI-05186,2024-07-14,Maderas y tableros,26,1110792.94,Telefónico,Transferencia,Río Grande
TX-000327,CLI-02998,2024-07-14,Herramientas eléctricas,1,-128278.04,App,Tarjeta de débito,Río Grande
TX-000336,CLI-05710,2024-07-15,Electricidad e iluminación,13,134044.92,Web,Efectivo en sucursal,Ushuaia
TX-000334,CLI-06239,2024-07-15,Plomería y caños,5,39822.69,Web,Tarjeta de débito,Río Grande
TX-000333,CLI-01162,2024-07-15,Maderas y tableros,35,751991.0,App,Cuenta corriente,Ushuaia
TX-000332,CLI-03468,2024-07-15,Ferretería general,7,17334.77,App,Transferencia,Río Grande
TX-000335,CLI-00426,2024-07-15,Pisos y cerámicos,4,39918.74,Web,Transferencia,Río Grande
TX-000330,CLI-03036,2024-07-15,Seguridad e indumentaria,3,101048.5,App,Tarjeta de débito,Río Grande
TX-000329,CLI-02792,2024-07-15,Sanitarios y grifería,2,-46349.92,Web,T. crédito,Río Grande
TX-000328,CLI-01413,2024-07-15,Pinturas y revestimientos,3,62861.38,Web,Transferencia,Río Grande
TX-000331,CLI-06461,2024-07-15,Herramientas manuales,4,37504.14,App,Tarjeta de débito,Ushuaia
TX-000348,CLI-01973,2024-07-16,Ferretería general,6,14782.09,Web,Transferencia,RÍO GRANDE
TX-000355,CLI-02067,2024-07-16,Ferretería general,19,95204.54,App,Cuenta corriente,Tolhuin
TX-000354,CLI-06215,2024-07-16,Plomería y caños,10,118633.9,App,Cuenta corriente,Río Grande
TX-000353,CLI-06567,2024-07-16,Electricidad e iluminación,21,271430.54,Telefónico,Transferencia,Ushuaia
TX-000352,CLI-03462,2024-07-16,Aberturas,2,236336.98,Web,Tarjeta de débito,Río Grande
TX-000351,CLI-05847,2024-07-16,Electricidad e iluminación,5,44315.58,App,Efectivo en sucursal,Rio Grande
TX-000350,CLI-05843,2024-07-16,Electricidad e iluminación,4,36810.87,Web,Transferencia,Ushuaia
TX-000349,CLI-03416,2024-07-16,Herramientas manuales,2,19856.72,App,Tarjeta de crédito,Río Grande
TX-000348,CLI-01973,2024-07-16,Ferretería general,6,14782.09,Web,Transferencia,RÍO GRANDE
TX-000346,CLI-03325,2024-07-16,Pinturas y revestimientos,12,519554.62,Telefónico,Tarjeta de crédito,Río Grande
TX-000345,CLI-05659,2024-07-16,Cemento y áridos,19,131358.23,Web,Tarjeta de crédito,Tolhuin
TX-000343,CLI-05186,2024-07-16,Electricidad e iluminación,9,239476.62,App,Transferencia,Río Grande
TX-000341,CLI-02868,2024-07-16,Herramientas manuales,3,27671.32,Web,Tarjeta de crédito,Ushuaia
TX-000340,CLI-04885,2024-07-16,Aberturas,3,175422.73,App,Tarjeta de débito,Río Grande
TX-000339,CLI-00537,2024-07-16,Herramientas manuales,7,253516.48,Telefónico,Transferencia,Ushuaia
TX-000338,CLI-04561,2024-07-16,Cemento y áridos,17,80935.26,Web,Transferencia,Río Grande
TX-000337,CLI-03896,2024-07-16,Herramientas manuales,8,329383.86,Telefónico,Cuenta corriente,Río Grande 
TX-000347,CLI-01467,2024-07-16,Herramientas manuales,4,51309.67,Web,transf.,Ushuaia
TX-000372,CLI-02583,2024-07-17,Plomería y caños,9,127872.69,Telefónico,Tarjeta de débito,Rio Grande
TX-000373,CLI-03432,2024-07-17,Herramientas manuales,7,67207.76,App,Tarjeta de débito,Ushuaia
TX-000371,CLI-00252,2024-07-17,Pinturas y revestimientos,3,40812.85,App,Transferencia,Rio Grande
TX-000376,CLI-00549,2024-07-17,Plomería y caños,2,9448.74,Web,Tarjeta de crédito,Tolhuin 
TX-000369,CLI-00537,2024-07-17,Sanitarios y grifería,3,348160.28,Telefónico,Cuenta corriente,Ushuaia
TX-000375,CLI-00238,2024-07-17,Ferretería general,5,20715.26,Telefónico,Cuenta corriente,Río Grande
TX-000367,CLI-04983,2024-07-17,Herramientas manuales,12,84068.86,Web,Transferencia,Ushuaia
TX-000368,CLI-00105,2024-07-17,Pisos y cerámicos,6,88588.72,Web,Tarjeta de crédito,Río Grande
TX-000365,CLI-04735,2024-07-17,Ferretería general,11,32141.79,Web,Tarjeta de crédito,Ushuaia
TX-000356,CLI-03077,2024-07-17,Electricidad e iluminación,16,152285.29,App,Tarjeta de débito,Tolhuin
TX-000364,CLI-04741,2024-07-17,Seguridad e indumentaria,3,68355.58,Web,Tarjeta de crédito,Río Grande
TX-000363,CLI-00073,2024-07-17,Aberturas,2,517309.7,Telefónico,Cuenta corriente,Río Grande
TX-000361,CLI-06021,2024-07-17,Maderas y tableros,2,39335.74,Web,Tarjeta de débito,Ushuaia
TX-000359,CLI-06036,2024-07-17,Pisos y cerámicos,15,190457.24,Web,Tarjeta de débito,Ushuaia
TX-000358,CLI-00174,2024-07-17,Maderas y tableros,15,396428.95,Web,Cuenta corriente,Ushuaia
TX-000357,CLI-01666,2024-07-17,Aberturas,3,209469.86,App,Cuenta corriente,ushuaia
TX-000366,CLI-00829,2024-07-17,Herramientas manuales,3,47009.07,App,Tarjeta de débito,Río Grande
TX-000392,CLI-00464,2024-07-18,Herramientas eléctricas,2,148702.79,Web,Tarjeta de crédito,Río Grande
TX-000391,CLI-00871,2024-07-18,Herramientas manuales,6,66519.26,Web,Transferencia,Río Grande
TX-000390,CLI-06667,2024-07-18,Maderas y tableros,6,63413.19,Web,Transferencia,RÍO GRANDE
TX-000388,CLI-05716,2024-07-18,Herramientas manuales,3,32410.34,Web,Tarjeta de débito,Río Grande
TX-000387,CLI-05362,2024-07-18,Seguridad e indumentaria,4,98691.52,App,Transferencia,Río Grande
TX-000386,CLI-02441,2024-07-18,Ferretería general,5,15518.18,Web,Tarjeta de débito,Ushuaia
TX-000385,CLI-01499,2024-07-18,Herramientas manuales,6,49556.69,Web,Transferencia,Ushuaia
TX-000383,CLI-06733,2024-07-18,Ferretería general,13,123985.36,Telefónico,Cuenta corriente,Ushuaia
TX-000382,CLI-00562,2024-07-18,Seguridad e indumentaria,5,372173.75,Telefónico,Tarjeta de débito,río grande
TX-000381,CLI-06647,2024-07-18,Pisos y cerámicos,6,71453.98,App,Tarjeta de débito,Río Grande
TX-000380,CLI-02841,2024-07-18,Herramientas manuales,2,14295.68,App,Efectivo en sucursal,Río Grande
TX-000379,CLI-00081,2024-07-18,Herramientas eléctricas,2,368766.85,App,Tarjeta de crédito,Ushuaia
TX-000378,CLI-06337,2024-07-18,Herramientas manuales,3,31884.57,Web,Transferencia,USHUAIA
TX-000377,CLI-01691,2024-07-18,Plomería y caños,9,44517.97,Web,Transferencia,Ushuaia
TX-000384,CLI-02511,2024-07-18,Cemento y áridos,32,406829.8,Telefónico,Transferencia,Río Grande
TX-000401,CLI-01999,2024-07-19,Electricidad e iluminación,2,11387.22,Web,Transferencia,Ushuaia
TX-000406,CLI-01205,2024-07-19,Pisos y cerámicos,8,134580.0,Web,Transferencia,Ushuaia
TX-000405,CLI-00546,2024-07-19,Seguridad e indumentaria,2,46402.86,Web,Transferencia,Río Grande
TX-000403,CLI-01777,2024-07-19,Pinturas y revestimientos,1,43048.02,Telefónico,Cuenta corriente,Ushuaia
TX-000400,CLI-03988,2024-07-19,Pinturas y revestimientos,3,50506.1,Web,Efectivo en sucursal,Ushuaia
TX-000394,CLI-06157,2024-07-19,Maderas y tableros,15,370143.63,App,Cuenta corriente,Río Grande
TX-000398,CLI-04983,2024-07-19,Ferretería general,8,19717.09,Web,Tarjeta de débito,Ushuaia
TX-000396,CLI-00081,2024-07-19,Ferretería general,8,32539.57,Telefónico,Cuenta corriente,USHUAIA
TX-000395,CLI-00322,2024-07-19,Ferretería general,5,9968.91,Web,Tarjeta de débito,Ushuaia
TX-000393,CLI-03659,2024-07-19,Herramientas manuales,7,79412.27,App,Tarjeta de crédito,Río Grande
TX-000399,CLI-06369,2024-07-19,Seguridad e indumentaria,2,40528.07,App,Tarjeta de crédito,Tolhuin
TX-000418,CLI-04829,2024-07-20,Pinturas y revestimientos,8,102677.51,Web,Tarjeta de débito,Río Grande
TX-000416,CLI-01063,2024-07-20,Electricidad e iluminación,2,25882.28,Web,Transferencia,Ushuaia
TX-000414,CLI-02862,2024-07-20,Seguridad e indumentaria,3,66806.24,Web,Tarjeta de crédito,Río Grande
TX-000415,CLI-02478,2024-07-20,Pinturas y revestimientos,6,84949.65,Web,Tarjeta de débito,Ushuaia
TX-000410,CLI-06051,2024-07-20,,8,51261.81,App,Efectivo en sucursal,río grande
TX-000409,CLI-02857,2024-07-20,Herramientas manuales,3,31873.61,App,Tarjeta de crédito,Río Grande
TX-000408,CLI-01463,2024-07-20,Electricidad e iluminación,4,25584.58,Web,Tarjeta de débito,USHUAIA
TX-000412,CLI-04462,2024-07-20,Cemento y áridos,50,727589.75,App,Tarjeta de crédito,Río Grande
TX-000419,CLI-02823,2024-07-21,Pinturas y revestimientos,6,112818.76,Web,Tarjeta de crédito,Ushuaia
TX-000420,CLI-04764,2024-07-21,Pinturas y revestimientos,3,108922.39,Web,Transferencia,Río Grande
TX-000421,CLI-00455,2024-07-21,Pisos y cerámicos,39,888706.28,App,Cuenta corriente,Ushuaia
TX-000431,CLI-04287,2024-07-22,Aberturas,7,1391712.47,Telefónico,Tarjeta de crédito,Ushuaia
TX-000430,CLI-00073,2024-07-22,Ferretería general,7,58206.56,App,Transferencia,Río Grande
TX-000429,CLI-00105,2024-07-22,Herramientas manuales,2,19039.65,App,Tarjeta de crédito,Río Grande
TX-000428,CLI-05981,2024-07-22,Herramientas manuales,3,38766.94,App,T. crédito,Ushuaia
TX-000425,CLI-01205,2024-07-22,Pisos y cerámicos,9,148992.4,Web,Transferencia,Ushuaia
TX-000426,CLI-00466,2024-07-22,Maderas y tableros,2,20562.36,App,Tarjeta de débito,Río Grande
TX-000424,CLI-06462,2024-07-22,Ferretería general,11,30392.14,Web,Tarjeta de débito,Ushuaia
TX-000423,CLI-02114,2024-07-22,Pisos y cerámicos,35,400435.03,App,Tarjeta de débito,Río Grande
TX-000422,CLI-03141,2024-07-22,Ferretería general,2,7548.14,Web,Tarjeta de crédito,Ushuaia
TX-000427,CLI-01824,2024-07-22,Plomería y caños,3,26379.7,Web,Transferencia,Río Grande
TX-000458,CLI-05418,2024-07-23,Pinturas y revestimientos,3,38977.41,Web,Tarjeta de débito,Ushuaia 
TX-000457,CLI-01691,2024-07-23,Herramientas manuales,2,18436.12,App,Tarjeta de crédito,Ushuaia
TX-000454,CLI-03857,2024-07-23,Aberturas,2,411098.61,Telefónico,Cuenta corriente,Tolhuin
TX-000452,CLI-06239,2024-07-23,Electricidad e iluminación,7,75655.81,App,Tarjeta de débito,Río Grande
TX-000451,CLI-01966,2024-07-23,Pinturas y revestimientos,8,140725.1,Web,Tarjeta de débito,Ushuaia
TX-000450,CLI-00541,2024-07-23,Herramientas manuales,3,19015.73,Web,Tarjeta de débito,Río Grande
TX-000447,CLI-06615,2024-07-23,Herramientas manuales,6,87406.2,Web,Transferencia,Ushuaia
TX-000445,CLI-01314,2024-07-23,Cemento y áridos,15,94896.66,App,Tarjeta de crédito,Río Grande
TX-000448,CLI-00073,2024-07-23,Seguridad e indumentaria,4,220237.22,Telefónico,Cuenta corriente,Río Grande
TX-000442,CLI-02122,2024-07-23,Seguridad e indumentaria,7,130520.77,App,Tarjeta de crédito,Tolhuin
TX-000443,CLI-06643,2024-07-23,Electricidad e iluminación,6,43729.39,App,Transferencia,Ushuaia
TX-000433,CLI-00859,2024-07-23,Sanitarios y grifería,2,54932.51,App,Tarjeta de débito,Río Grande
TX-000435,CLI-01848,2024-07-23,Electricidad e iluminación,7,48816.41,App,Tarjeta de crédito,Ushuaia
TX-000436,CLI-04977,2024-07-23,Pisos y cerámicos,2,27405.08,Web,Transferencia,Ushuaia
TX-000432,CLI-06693,2024-07-23,Sanitarios y grifería,4,223579.03,Web,T. débito,Río Grande
TX-000438,CLI-05966,2024-07-23,Herramientas eléctricas,3,1075700.7,App,Transferencia,Tolhuin
TX-000439,CLI-00863,2024-07-23,Electricidad e iluminación,2,16858.94,App,Transferencia,Río Grande
TX-000440,CLI-00073,2024-07-23,Seguridad e indumentaria,7,515624.85,Telefónico,Cuenta corriente,Río Grande
TX-000437,CLI-06700,2024-07-23,Herramientas manuales,3,34032.98,Web,Tarjeta de crédito,Tolhuin
TX-000472,CLI-03226,2024-07-24,Herramientas manuales,6,123194.71,Telefónico,Cuenta corriente,Rio Grande
TX-000482,CLI-01263,2024-07-24,Ferretería general,7,33027.78,App,Cuenta corriente,Río Grande
TX-000480,CLI-05756,2024-07-24,Sanitarios y grifería,4,121698.6,Web,Tarjeta de débito,Ushuaia
TX-000479,CLI-06619,2024-07-24,Ferretería general,14,36853.7,App,Tarjeta de crédito,Río Grande
TX-000478,CLI-05258,2024-07-24,Cemento y áridos,28,371737.73,App,Transferencia,Ushuaia
TX-000477,CLI-00433,2024-07-24,Ferretería general,8,22343.39,Web,Efectivo en sucursal,RÍO GRANDE
TX-000476,CLI-06273,2024-07-24,Ferretería general,6,38683.12,App,Tarjeta de crédito,Río Grande
TX-000474,CLI-03164,2024-07-24,Electricidad e iluminación,7,133391.81,Telefónico,Cuenta corriente,Río Grande
TX-000473,CLI-03182,2024-07-24,Maderas y tableros,14,377605.21,Web,Cuenta corriente,Río Grande
TX-000471,CLI-05115,2024-07-24,Herramientas manuales,2,18186.45,Web,Tarjeta de débito,Ushuaia
TX-000459,CLI-04239,2024-07-24,Pisos y cerámicos,4,48332.59,Web,Tarjeta de débito,Ushuaia
TX-000469,CLI-02525,2024-07-24,Ferretería general,4,10312.92,Web,Tarjeta de crédito,Río Grande 
TX-000468,CLI-00955,2024-07-24,Cemento y áridos,11,53475.61,App,Transferencia,Ushuaia
TX-000467,CLI-02580,2024-07-24,Pisos y cerámicos,5,63135.04,Web,Transferencia,Río Grande
TX-000466,CLI-01090,2024-07-24,Ferretería general,1,1844.83,App,Tarjeta de crédito,Tolhuin
TX-000465,CLI-00490,2024-07-24,Sanitarios y grifería,6,261853.84,Web,Transferencia,Ushuaia
TX-000464,CLI-03995,2024-07-24,Plomería y caños,11,93795.6,Web,Transferencia,RÍO GRANDE
TX-000462,CLI-04039,2024-07-24,Ferretería general,9,22034.67,Web,Tarjeta de débito,Ushuaia
TX-000461,CLI-00472,2024-07-24,Electricidad e iluminación,7,39805.4,Web,Transferencia,Tolhuin
TX-000460,CLI-04690,2024-07-24,Pisos y cerámicos,24,239300.42,App,Tarjeta de crédito,Tolhuin
TX-000470,CLI-05046,2024-07-24,Herramientas manuales,2,18484.61,App,Transferencia,río grande
TX-000495,CLI-01561,2024-07-25,Cemento y áridos,23,285860.44,App,Transferencia,Ushuaia
TX-000496,CLI-00757,2024-07-25,Plomería y caños,2,8843.23,App,Transferencia,Ushuaia
TX-000494,CLI-04622,2024-07-25,Ferretería general,3,16692.72,App,Transferencia,RÍO GRANDE
TX-000498,CLI-01402,2024-07-25,Seguridad e indumentaria,5,251069.85,Telefónico,Transferencia,Río Grande
TX-000497,CLI-06693,2024-07-25,Electricidad e iluminación,24,241127.14,App,Efectivo en sucursal,río grande
TX-000493,CLI-02970,2024-07-25,Electricidad e iluminación,3,15894.48,App,Cuenta corriente,Ushuaia
TX-000484,CLI-03941,2024-07-25,Sanitarios y grifería,2,91168.39,App,Transferencia,Río Grande
TX-000491,CLI-02919,2024-07-25,Aberturas,3,239861.58,Web,Tarjeta de débito,ushuaia
TX-000488,CLI-05530,2024-07-25,Electricidad e iluminación,1,6246.13,Telefónico,Tarjeta de crédito,Río Grande
TX-000487,CLI-02229,2024-07-25,Plomería y caños,50,293585.97,App,Tarjeta de débito,Ushuaia
TX-000486,CLI-02054,2024-07-25,Aberturas,4,283226.53,Web,Tarjeta de crédito,Ushuaia
TX-000485,CLI-01792,2024-07-25,Electricidad e iluminación,3,29444.42,App,Transferencia,Río Grande
TX-000492,CLI-03934,2024-07-25,Electricidad e iluminación,54,220442.42,Web,Transferencia,Río Grande
TX-000511,CLI-04289,2024-07-26,Ferretería general,17,67572.96,Telefónico,Cuenta corriente,Río Grande 
TX-000510,CLI-01716,2024-07-26,Ferretería general,13,38549.94,Web,Tarjeta de crédito,Tolhuin
TX-000509,CLI-03391,2024-07-26,Electricidad e iluminación,12,99001.14,Web,Tarjeta de débito,Río Grande
TX-000508,CLI-05951,2024-07-26,Plomería y caños,5,84159.7,App,Transferencia,Río Grande
TX-000507,CLI-02091,2024-07-26,Electricidad e iluminación,15,306455.86,Telefónico,Cuenta corriente,Río Grande
TX-000504,CLI-02983,2024-07-26,Ferretería general,5,11983.22,App,Tarjeta de crédito,Río Grande
TX-000503,CLI-00267,2024-07-26,Herramientas manuales,4,45045.1,Web,Transferencia,Río Grande
TX-000502,CLI-03797,2024-07-26,Pinturas y revestimientos,6,93572.94,Web,Tarjeta de crédito,Ushuaia
TX-000500,CLI-02904,2024-07-26,Seguridad e indumentaria,3,58818.09,Web,Tarjeta de crédito,RÍO GRANDE
TX-000499,CLI-00946,2024-07-26,Ferretería general,3,10199.87,Web,Transferencia,Río Grande
TX-000505,CLI-04402,2024-07-26,Pisos y cerámicos,21,146184.37,Web,Transferencia,Ushuaia
TX-000520,CLI-02817,2024-07-27,Pinturas y revestimientos,11,175632.96,Web,Transferencia,Ushuaia
TX-000521,CLI-03184,2024-07-27,Pisos y cerámicos,10,202410.44,Telefónico,Cuenta corriente,Ushuaia
TX-000519,CLI-03316,2024-07-27,Electricidad e iluminación,6,50818.03,Web,Transferencia,ushuaia
TX-000516,CLI-04168,2024-07-27,Seguridad e indumentaria,3,61025.27,Web,Tarjeta de crédito,Ushuaia
TX-000512,CLI-05678,2024-07-27,Pisos y cerámicos,5,61394.26,Web,Tarjeta de débito,Río Grande
TX-000514,CLI-03407,2024-07-27,Herramientas manuales,8,110498.2,Web,Tarjeta de débito,Ushuaia
TX-000513,CLI-01125,2024-07-27,Electricidad e iluminación,9,50349.21,Telefónico,Tarjeta de crédito,Rio Grande
TX-000517,CLI-00921,2024-07-27,Electricidad e iluminación,12,252774.84,Telefónico,Cuenta corriente,Ushuaia
TX-000522,CLI-01840,2024-07-28,Ferretería general,6,14967.44,Telefónico,Tarjeta de crédito,Ushuaia 
TX-000524,CLI-01741,2024-07-28,,3,26344.07,Web,Tarjeta de crédito,Ushuaia
TX-000525,CLI-02026,2024-07-28,Plomería y caños,4,22881.75,Web,Tarjeta de débito,Ushuaia
TX-000526,CLI-01575,2024-07-28,Electricidad e iluminación,10,115096.13,Web,Tarjeta de crédito,Ushuaia
TX-000527,CLI-00018,2024-07-28,Seguridad e indumentaria,1,20212.62,Web,Transferencia,Ushuaia
TX-000544,CLI-06288,2024-07-29,Electricidad e iluminación,3,28017.96,Web,Tarjeta de crédito,Río Grande
TX-000545,CLI-02128,2024-07-29,Plomería y caños,3,26073.75,Telefónico,Transferencia,Río Grande
TX-000546,CLI-00733,2024-07-29,Plomería y caños,8,47449.06,Web,Tarjeta de débito,Ushuaia
TX-000543,CLI-05893,2024-07-29,Sanitarios y grifería,2,48284.14,App,Tarjeta de crédito,Río Grande
TX-000548,CLI-01162,2024-07-29,Herramientas eléctricas,3,706650.37,App,Cuenta corriente,Ushuaia
TX-000549,CLI-00089,2024-07-29,Pinturas y revestimientos,3,45814.24,Web,Tarjeta de débito,Ushuaia
TX-000552,CLI-05255,2024-07-29,Plomería y caños,2,13284.57,App,Tarjeta de crédito,TOLHUIN
TX-000547,CLI-03995,2024-07-29,Pinturas y revestimientos,5,127717.04,Web,Tarjeta de débito,Río Grande
TX-000542,CLI-02817,2024-07-29,Herramientas manuales,1,9694.13,Telefónico,Tarjeta de crédito,Ushuaia
TX-000528,CLI-04440,2024-07-29,Pisos y cerámicos,5,199471.99,App,Cuenta corriente,Ushuaia
TX-000540,CLI-01719,2024-07-29,Herramientas manuales,6,140169.97,Telefónico,Efectivo en sucursal,Río Grande
TX-000539,CLI-05107,2024-07-29,Ferretería general,30,109142.09,Web,Tarjeta de débito,Río Grande
TX-000536,CLI-02404,2024-07-29,Plomería y caños,6,30351.02,Web,Transferencia,Ushuaia
TX-000535,CLI-05981,2024-07-29,Pinturas y revestimientos,3,49978.43,Telefónico,T. crédito,Ushuaia
TX-000534,CLI-04801,2024-07-29,Pisos y cerámicos,19,412168.77,App,Cuenta corriente,río grande
TX-000533,CLI-03803,2024-07-29,Sanitarios y grifería,3,102977.48,Web,Tarjeta de débito,Ushuaia
TX-000532,CLI-01719,2024-07-29,Ferretería general,6,38846.12,Telefónico,Cuenta corriente,Río Grande
TX-000530,CLI-01599,2024-07-29,Ferretería general,13,38492.85,App,Tarjeta de crédito,Río Grande
TX-000541,CLI-06459,2024-07-29,Ferretería general,12,80191.45,App,Transferencia,Río Grande
TX-000573,CLI-05578,2024-07-30,Cemento y áridos,21,293800.17,App,Cuenta corriente,río grande
TX-000574,CLI-04348,2024-07-30,Pinturas y revestimientos,14,450430.45,Telefónico,Cuenta corriente,Ushuaia
TX-000575,CLI-04059,2024-07-30,Herramientas eléctricas,2,197505.8,Web,Tarjeta de crédito,Río Grande
TX-000578,CLI-01650,2024-07-30,Pisos y cerámicos,8,126942.32,App,Tarjeta de crédito,Ushuaia
TX-000583,CLI-03655,2024-07-30,Electricidad e iluminación,2,18696.64,Telefónico,Tarjeta de crédito,Río Grande
TX-000581,CLI-05343,2024-07-30,Plomería y caños,18,214744.01,Telefónico,,Tolhuin
TX-000582,CLI-03923,2024-07-30,Ferretería general,3,8546.71,Web,Tarjeta de crédito,Ushuaia
TX-000571,CLI-05990,2024-07-30,Herramientas manuales,4,55523.89,App,Transferencia,Río Grande
TX-000579,CLI-06144,2024-07-30,Seguridad e indumentaria,4,213846.68,Telefónico,Tarjeta de crédito,Río Grande
TX-000570,CLI-05648,2024-07-30,Ferretería general,2,4567.39,App,T. crédito,RÍO GRANDE
TX-000555,CLI-01133,2024-07-30,Sanitarios y grifería,4,102519.33,Web,Tarjeta de crédito,Río Grande
TX-000566,CLI-05170,2024-07-30,Pisos y cerámicos,24,397091.32,Web,Tarjeta de crédito,Tolhuin
TX-000569,CLI-05369,2024-07-30,Herramientas manuales,3,31133.12,Telefónico,Efectivo en sucursal,Río Grande
TX-000557,CLI-04139,2024-07-30,Herramientas manuales,2,30176.76,Web,Tarjeta de débito,Ushuaia
TX-000559,CLI-01401,2024-07-30,Pisos y cerámicos,6,107996.36,Telefónico,Cuenta corriente,Río Grande
TX-000560,CLI-04764,2024-07-30,Seguridad e indumentaria,6,172829.92,Telefónico,Cuenta corriente,Río Grande
TX-000553,CLI-00629,2024-07-30,Sanitarios y grifería,1,29102.07,Web,Tarjeta de débito,Ushuaia
