id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-000320,CLI-00500,2024-09-01,Pinturas y revestimientos,2,61717.61,Telefónico,Tarjeta de crédito,Ushuaia
TX-000321,CLI-00854,2024-09-01,Herramientas manuales,2,20225.01,Web,Cuenta corriente,Río Grande
TX-000333,CLI-00715,2024-09-02,Sanitarios y grifería,13,572116.9,App,Efectivo en sucursal,Ushuaia
TX-000330,CLI-00392,2024-09-02,Cemento y áridos,28,555732.43,Web,Transferencia,Río Grande
TX-000329,CLI-00524,2024-09-02,Sanitarios y grifería,3,111174.26,Web,Transferencia,Río Grande
TX-000328,CLI-00141,2024-09-02,Cemento y áridos,35,271009.28,Web,Tarjeta de crédito,río grande
TX-000327,CLI-00596,2024-09-02,Herramientas eléctricas,3,511142.94,Telefónico,Cuenta corriente,Río Grande
TX-000325,CLI-00524,2024-09-02,Plomería y caños,6,42241.72,App,Tarjeta de débito,Río Grande
TX-000324,CLI-00304,2024-09-02,Pisos y cerámicos,33,664265.33,App,Cuenta corriente,Ushuaia
TX-000323,CLI-00924,2024-09-02,Maderas y tableros,8,92833.47,Web,Transferencia,Ushuaia
TX-000326,CLI-01128,2024-09-02,Electricidad e iluminación,2,168643.8,Web,Tarjeta de débito,Río Grande
TX-000346,CLI-00560,2024-09-03,Pisos y cerámicos,32,618679.97,Web,Tarjeta de crédito,Río Grande
TX-000344,CLI-00629,2024-09-03,Seguridad e indumentaria,4,188154.58,Telefónico,,Río Grande
TX-000343,CLI-00357,2024-09-03,Pinturas y revestimientos,16,744170.23,App,Cuenta corriente,Ushuaia
TX-000342,CLI-00481,2024-09-03,Plomería y caños,16,150551.77,Telefónico,Transferencia,Río Grande
TX-000341,CLI-00345,2024-09-03,Herramientas manuales,3,79122.43,Telefónico,Tarjeta de débito,Río Grande
TX-000338,CLI-00926,2024-09-03,Herramientas eléctricas,1,170357.15,Web,Tarjeta de débito,Ushuaia
TX-000339,CLI-01110,2024-09-03,Pinturas y revestimientos,3,37314.62,Web,Transferencia,Río Grande
TX-000337,CLI-00159,2024-09-03,Electricidad e iluminación,6,137688.1,App,Cuenta corriente,Ushuaia
TX-000336,CLI-00448,2024-09-03,Pisos y cerámicos,4,96032.24,App,Transferencia,Río Grande
TX-000334,CLI-01142,2024-09-03,Cemento y áridos,4,22237.57,App,Efectivo en sucursal,Ushuaia
TX-000340,CLI-00597,2024-09-03,Maderas y tableros,4,59453.57,Web,Tarjeta de débito,Ushuaia
TX-000347,CLI-00189,2024-09-04,Herramientas manuales,4,63255.23,Web,Tarjeta de débito,Ushuaia
TX-000348,CLI-00553,2024-09-04,Pisos y cerámicos,5,92998.21,Telefónico,Transferencia,Río Grande
TX-000349,CLI-00862,2024-09-04,Electricidad e iluminación,7,123211.32,Telefónico,Transferencia,Ushuaia
TX-000351,CLI-00298,2024-09-04,Pisos y cerámicos,8,-130864.83,Web,Tarjeta de débito,Río Grande
TX-000352,CLI-00790,2024-09-04,Cemento y áridos,49,314099.53,Web,Tarjeta de débito,Tolhuin
TX-000353,CLI-01179,2024-09-04,Aberturas,1,74872.8,Web,Tarjeta de crédito,Río Grande
TX-000355,CLI-00553,2024-09-04,Cemento y áridos,40,879421.23,Web,Transferencia,Río Grande
TX-000366,CLI-01093,2024-09-05,Plomería y caños,4,58366.33,App,Cuenta corriente,Ushuaia
TX-000365,CLI-01013,2024-09-05,Cemento y áridos,26,772636.57,Telefónico,Transferencia,Ushuaia
TX-000364,CLI-01219,2024-09-05,Electricidad e iluminación,10,65639.29,App,Tarjeta de débito,Río Grande
TX-000362,CLI-00614,2024-09-05,Aberturas,1,79618.71,Web,Cuenta corriente,Río Grande
TX-000363,CLI-00912,2024-09-05,Pisos y cerámicos,2,49900.7,Telefónico,Cuenta corriente,Tolhuin
TX-000360,CLI-01248,2024-09-05,Electricidad e iluminación,8,62521.08,Web,Transferencia,Ushuaia
TX-000358,CLI-00575,2024-09-05,Cemento y áridos,60,1190288.71,App,Transferencia,Río Grande
TX-000357,CLI-00614,2024-09-05,Plomería y caños,9,50714.04,Web,Transferencia,Río Grande
TX-000356,CLI-00912,2024-09-05,Electricidad e iluminación,14,194979.01,App,Tarjeta de crédito,Tolhuin
TX-000361,CLI-00547,2024-09-05,Sanitarios y grifería,2,63963.52,Telefónico,Tarjeta de débito,Tolhuin
TX-000379,CLI-01084,2024-09-06,Pinturas y revestimientos,2,171982.57,App,Cuenta corriente,Ushuaia
TX-000377,CLI-00081,2024-09-06,Pisos y cerámicos,27,303090.69,App,Tarjeta de débito,Tolhuin
TX-000376,CLI-00481,2024-09-06,Herramientas eléctricas,5,1414769.14,Telefónico,Tarjeta de débito,Río Grande
TX-000374,CLI-00256,2024-09-06,Herramientas eléctricas,4,773599.69,Telefónico,Transferencia,Río Grande
TX-000372,CLI-00463,2024-09-06,Pisos y cerámicos,6,111281.42,Web,Tarjeta de débito,Tolhuin
TX-000370,CLI-01081,2024-09-06,Ferretería general,29,133007.84,Web,Cuenta corriente,Río Grande
TX-000369,CLI-00385,2024-09-06,Herramientas manuales,5,55349.3,Web,Tarjeta de débito,Ushuaia
TX-000368,CLI-00982,2024-09-06,Ferretería general,7,37246.02,Telefónico,Cuenta corriente,Ushuaia
TX-000367,CLI-01114,2024-09-06,Ferretería general,2,4642.54,Web,Transferencia,Ushuaia
TX-000371,CLI-00982,2024-09-06,Plomería y caños,32,400003.46,Telefónico,Transferencia,Ushuaia
TX-000386,CLI-00145,2024-09-07,Pisos y cerámicos,3,51112.84,Web,Transferencia,Ushuaia
TX-000384,CLI-00551,2024-09-07,Maderas y tableros,27,1080807.73,App,Cuenta corriente,Ushuaia
TX-000388,CLI-00684,2024-09-07,Ferretería general,3,12601.29,Web,Transferencia,Río Grande
TX-000381,CLI-01132,2024-09-07,Cemento y áridos,27,217790.62,Web,Transferencia,Rio Grande
TX-000380,CLI-00483,2024-09-07,Plomería y caños,21,311939.09,Telefónico,Cuenta corriente,Río Grande
TX-000382,CLI-01347,2024-09-07,Aberturas,5,1345443.25,App,Cuenta corriente,RÍO GRANDE
TX-000389,CLI-00423,2024-09-08,Ferretería general,16,50407.64,App,Tarjeta de débito,Río Grande
TX-000390,CLI-00560,2024-09-08,Aberturas,2,411532.84,App,Cuenta corriente,Río Grande 
TX-000405,CLI-01214,2024-09-09,Pinturas y revestimientos,29,571768.15,Web,Tarjeta de débito,río grande
TX-000404,CLI-00772,2024-09-09,Plomería y caños,6,99308.97,Web,Cuenta corriente,Río Grande
TX-000403,CLI-00784,2024-09-09,Herramientas manuales,1,11030.26,Web,Tarjeta de crédito,Tolhuin
TX-000402,CLI-01224,2024-09-09,Herramientas eléctricas,3,478848.11,Web,Tarjeta de débito,Río Grande
TX-000401,CLI-01089,2024-09-09,Herramientas manuales,9,146912.82,Web,Transferencia,Tolhuin
TX-000400,CLI-00999,2024-09-09,Electricidad e iluminación,4,43479.89,App,Efectivo en sucursal,Río Grande
TX-000399,CLI-00338,2024-09-09,Cemento y áridos,7,65928.96,Web,Tarjeta de crédito,Río Grande
TX-000397,CLI-01093,2024-09-09,Ferretería general,8,51155.07,Telefónico,Cuenta corriente,Ushuaia
TX-000396,CLI-00954,2024-09-09,Cemento y áridos,3,27739.1,Web,Tarjeta de débito,Río Grande
TX-000395,CLI-00289,2024-09-09,Pinturas y revestimientos,11,360568.37,App,Cuenta corriente,Río Grande
TX-000394,CLI-00016,2024-09-09,Ferretería general,5,25554.44,Telefónico,Cuenta corriente,Río Grande
TX-000393,CLI-00431,2024-09-09,Cemento y áridos,15,136517.35,Web,Tarjeta de débito,Río Grande
TX-000392,CLI-01084,2024-09-09,Ferretería general,5,37397.51,App,transf.,Ushuaia
TX-000391,CLI-00128,2024-09-09,Pisos y cerámicos,11,262432.65,Telefónico,Cuenta corriente,Río Grande
TX-000398,CLI-00066,2024-09-09,Sanitarios y grifería,5,338579.39,Telefónico,Cuenta corriente,Río Grande
TX-000418,CLI-00892,2024-09-10,Plomería y caños,2,14975.46,App,Tarjeta de crédito,Tolhuin
TX-000419,CLI-00553,2024-09-10,Plomería y caños,4,46615.52,App,Cuenta corriente,Río Grande
TX-000416,CLI-00067,2024-09-10,Ferretería general,14,53556.02,Web,Transferencia,Río Grande
TX-000417,CLI-00577,2024-09-10,Herramientas manuales,2,54506.77,App,Transferencia,Río Grande
TX-000412,CLI-01089,2024-09-10,Ferretería general,4,17872.16,App,Transferencia,Tolhuin
TX-000413,CLI-00473,2024-09-10,Pinturas y revestimientos,3,58822.94,Web,Efectivo en sucursal,Ushuaia
TX-000411,CLI-01111,2024-09-10,Herramientas manuales,4,41971.69,Web,Tarjeta de débito,Ushuaia
TX-000407,CLI-00676,2024-09-10,Plomería y caños,2,8970.22,Web,Tarjeta de débito,Río Grande
TX-000434,CLI-00413,2024-09-11,Sanitarios y grifería,3,146374.03,App,Transferencia,Río Grande
TX-000433,CLI-00345,2024-09-11,Sanitarios y grifería,6,305000.96,Telefónico,Transferencia,Rio Grande
TX-000432,CLI-00150,2024-09-11,Herramientas manuales,2,25279.93,Web,Tarjeta de crédito,Río Grande
TX-000431,CLI-00883,2024-09-11,Plomería y caños,18,502317.72,Telefónico,Cuenta corriente,Río Grande
TX-000429,CLI-00701,2024-09-11,Sanitarios y grifería,3,306426.42,App,Cuenta corriente,Río Grande
TX-000430,CLI-00016,2024-09-11,Plomería y caños,13,150591.62,App,Cuenta corriente,RÍO GRANDE
TX-000425,CLI-00246,2024-09-11,Pisos y cerámicos,5,58171.02,Web,Tarjeta de débito,Tolhuin
TX-000424,CLI-00766,2024-09-11,Electricidad e iluminación,2,21674.66,Web,Tarjeta de crédito,Río Grande
TX-000423,CLI-00912,2024-09-11,,5,57150.45,App,Efectivo en sucursal,tolhuin
TX-000421,CLI-00627,2024-09-11,Maderas y tableros,4,97650.95,Web,Cuenta corriente,Ushuaia
TX-000420,CLI-00178,2024-09-11,Maderas y tableros,19,490439.35,Telefónico,Cuenta corriente,Ushuaia
TX-000427,CLI-00982,2024-09-11,Pisos y cerámicos,11,335927.45,App,Transferencia,ushuaia
TX-000446,CLI-00553,2024-09-12,Seguridad e indumentaria,2,114212.2,App,Cuenta corriente,Rio Grande
TX-000453,CLI-00148,2024-09-12,Plomería y caños,9,56388.4,Web,Efectivo en sucursal,RÍO GRANDE
TX-000451,CLI-00553,2024-09-12,Ferretería general,9,41564.18,App,Cuenta corriente,Río Grande
TX-000450,CLI-00265,2024-09-12,Ferretería general,14,45358.47,App,Tarjeta de crédito,USHUAIA
TX-000447,CLI-00727,2024-09-12,Ferretería general,2,5269.12,App,,río grande
TX-000454,CLI-00001,2024-09-12,Sanitarios y grifería,1,34219.74,Web,Tarjeta de crédito,Río Grande
TX-000445,CLI-00776,2024-09-12,Plomería y caños,13,116795.35,Web,Transferencia,Río Grande
TX-000441,CLI-01088,2024-09-12,Electricidad e iluminación,3,23388.02,Telefónico,Tarjeta de crédito,Ushuaia
TX-000443,CLI-00715,2024-09-12,Electricidad e iluminación,3,26381.03,Telefónico,Tarjeta de crédito,Ushuaia
TX-000442,CLI-00613,2024-09-12,Seguridad e indumentaria,3,142624.53,Web,Transferencia,Ushuaia 
TX-000440,CLI-00879,2024-09-12,Maderas y tableros,11,496245.51,App,Cuenta corriente,Río Grande
TX-000438,CLI-00597,2024-09-12,Herramientas eléctricas,2,208131.33,Web,Transferencia,Ushuaia
TX-000437,CLI-00770,2024-09-12,Electricidad e iluminación,2,,App,Tarjeta de crédito,Ushuaia
TX-000436,CLI-01292,2024-09-12,Electricidad e iluminación,2,18773.23,Web,Tarjeta de crédito,Río Grande
TX-000445,CLI-00776,2024-09-12,Plomería y caños,13,116795.35,Web,Transferencia,Río Grande
TX-000444,CLI-00028,2024-09-12,Cemento y áridos,44,868485.87,App,Transferencia,Ushuaia
TX-000463,CLI-00022,2024-09-13,Plomería y caños,4,-22149.44,Web,Transferencia,Río Grande
TX-000462,CLI-00676,2024-09-13,Sanitarios y grifería,3,90919.76,Web,Tarjeta de débito,Río Grande
TX-000461,CLI-00423,2024-09-13,Pinturas y revestimientos,8,173737.73,App,Tarjeta de débito,RÍO GRANDE
TX-000460,CLI-00123,2024-09-13,Pinturas y revestimientos,8,154856.87,Web,Tarjeta de débito,Río Grande
TX-000456,CLI-00123,2024-09-13,Herramientas manuales,1,19865.83,Web,Tarjeta de crédito,Río Grande
TX-000458,CLI-01277,2024-09-13,Plomería y caños,10,68187.9,App,Transferencia,Ushuaia
TX-000457,CLI-00499,2024-09-13,Herramientas eléctricas,4,510968.87,Web,Tarjeta de débito,río grande
TX-000455,CLI-01218,2024-09-13,Electricidad e iluminación,1,8640.23,App,Efectivo en sucursal,Río Grande
TX-000459,CLI-01128,2024-09-13,Sanitarios y grifería,7,275607.78,Web,Tarjeta de débito,Río Grande
TX-000467,CLI-00879,2024-09-14,Herramientas manuales,5,191444.85,Telefónico,Cuenta corriente,Río Grande
TX-000465,CLI-00996,2024-09-14,Plomería y caños,100,1356165.1,App,Cuenta corriente,Ushuaia
TX-000464,CLI-01013,2024-09-14,Electricidad e iluminación,21,562868.32,Telefónico,Transferencia,ushuaia
TX-000466,CLI-00492,2024-09-14,Herramientas manuales,2,17756.09,Web,Tarjeta de crédito,Ushuaia
TX-000468,CLI-00701,2024-09-15,Maderas y tableros,7,370985.33,Telefónico,Tarjeta de débito,Río Grande
TX-000470,CLI-00172,2024-09-15,Herramientas manuales,3,96919.01,Telefónico,,Tolhuin
TX-000474,CLI-00172,2024-09-15,Pinturas y revestimientos,6,297967.27,Web,T. crédito,Tolhuin
TX-000475,CLI-01106,2024-09-16,Electricidad e iluminación,3,24193.35,Web,Tarjeta de débito,Río Grande
TX-000476,CLI-01148,2024-09-16,Pinturas y revestimientos,3,59772.42,App,Tarjeta de débito,Ushuaia
TX-000477,CLI-00982,2024-09-16,Plomería y caños,1,13547.66,App,Tarjeta de débito,Ushuaia
TX-000479,CLI-01244,2024-09-16,Seguridad e indumentaria,2,41003.88,Web,Tarjeta de débito,USHUAIA
TX-000481,CLI-00394,2024-09-16,Maderas y tableros,14,410507.12,Web,Tarjeta de débito,Ushuaia
TX-000483,CLI-01084,2024-09-16,Aberturas,3,514577.73,Telefónico,Cuenta corriente,Ushuaia
TX-000493,CLI-00016,2024-09-17,Plomería y caños,16,282894.46,App,transf.,Río Grande
TX-000497,CLI-00460,2024-09-17,Plomería y caños,3,17880.98,Telefónico,Tarjeta de crédito,Ushuaia
TX-000495,CLI-00444,2024-09-17,Herramientas manuales,7,178461.01,Web,Cuenta corriente,Ushuaia
TX-000494,CLI-00684,2024-09-17,Pisos y cerámicos,16,278634.65,Web,Tarjeta de crédito,Río Grande
TX-000492,CLI-00196,2024-09-17,Electricidad e iluminación,1,6202.13,Web,Tarjeta de débito,Ushuaia
TX-000491,CLI-00949,2024-09-17,Herramientas manuales,2,15288.63,App,Transferencia,Río Grande
TX-000489,CLI-00793,2024-09-17,Pisos y cerámicos,7,157400.33,Telefónico,Cuenta corriente,RÍO GRANDE
TX-000488,CLI-00340,2024-09-17,Sanitarios y grifería,3,116680.15,Web,Tarjeta de crédito,río grande
TX-000487,CLI-00730,2024-09-17,Pinturas y revestimientos,5,169168.09,App,Tarjeta de crédito,RÍO GRANDE
TX-000486,CLI-00123,2024-09-17,Plomería y caños,5,32119.07,Web,Tarjeta de crédito,Río Grande
TX-000485,CLI-00794,2024-09-17,Herramientas manuales,2,23122.26,Web,Tarjeta de crédito,Río Grande
TX-000490,CLI-00912,2024-09-17,Pinturas y revestimientos,9,248660.18,Telefónico,Transferencia,Tolhuin
TX-000484,CLI-00257,2024-09-17,Pinturas y revestimientos,2,24149.65,App,Tarjeta de crédito,RÍO GRANDE
TX-000501,CLI-00323,2024-09-18,Herramientas manuales,3,31002.24,App,Efectivo en sucursal,Ushuaia
TX-000499,CLI-00159,2024-09-18,Herramientas manuales,8,183648.4,Telefónico,Cuenta corriente,Ushuaia 
TX-000500,CLI-00016,2024-09-18,Maderas y tableros,41,1498369.36,Telefónico,Cuenta corriente,Río Grande
TX-000505,CLI-00035,2024-09-18,Herramientas manuales,1,10815.0,App,Tarjeta de crédito,Tolhuin
TX-000506,CLI-00723,2024-09-18,Seguridad e indumentaria,1,27466.68,Web,Efectivo en sucursal,Río Grande
TX-000507,CLI-00453,2024-09-18,Sanitarios y grifería,5,408727.13,Telefónico,Cuenta corriente,Río Grande
TX-000509,CLI-01119,2024-09-18,Sanitarios y grifería,7,863492.14,Telefónico,Transferencia,Ushuaia
TX-000510,CLI-00453,2024-09-18,Aberturas,2,323792.65,App,Transferencia,Río Grande
TX-000529,CLI-00892,2024-09-19,Herramientas manuales,4,55929.49,App,Efectivo en sucursal,Tolhuin
TX-000526,CLI-01065,2024-09-19,Pinturas y revestimientos,2,37908.75,Web,Tarjeta de débito,Ushuaia
TX-000531,CLI-00828,2024-09-19,Pinturas y revestimientos,4,155999.8,App,Cuenta corriente,Ushuaia
TX-000525,CLI-01164,2024-09-19,Pisos y cerámicos,5,56895.3,Web,Transferencia,Río Grande
TX-000533,CLI-00419,2024-09-19,Seguridad e indumentaria,11,355590.95,Web,Transferencia,Río Grande
TX-000534,CLI-00639,2024-09-19,Herramientas manuales,8,85193.22,Web,Tarjeta de débito,TOLHUIN
TX-000532,CLI-00012,2024-09-19,Electricidad e iluminación,1,7435.11,Web,Transferencia,RÍO GRANDE
TX-000522,CLI-00220,2024-09-19,Pinturas y revestimientos,1,13885.03,App,Tarjeta de débito,Río Grande
TX-000523,CLI-00705,2024-09-19,Electricidad e iluminación,8,74437.39,Web,Transferencia,Ushuaia
TX-000520,CLI-00527,2024-09-19,Aberturas,3,204757.99,Web,Tarjeta de crédito,Ushuaia
TX-000518,CLI-00850,2024-09-19,Herramientas manuales,5,114399.29,Telefónico,Transferencia,Rio Grande
TX-000517,CLI-00461,2024-09-19,Cemento y áridos,49,336175.1,App,Tarjeta de débito,USHUAIA
TX-000515,CLI-00980,2024-09-19,Herramientas manuales,4,45746.64,Web,Tarjeta de crédito,Tolhuin
TX-000514,CLI-00419,2024-09-19,Maderas y tableros,14,180300.44,Web,T. débito,Río Grande
TX-000513,CLI-00860,2024-09-19,Pinturas y revestimientos,14,592321.2,Telefónico,Cuenta corriente,Río Grande 
TX-000512,CLI-00419,2024-09-19,Aberturas,2,221474.62,Web,T. débito,Río Grande
TX-000521,CLI-00149,2024-09-19,Herramientas manuales,1,6547.2,Web,Tarjeta de débito,Río Grande
TX-000511,CLI-00345,2024-09-19,Pinturas y revestimientos,10,350399.47,Web,Transferencia,Río Grande
TX-000548,CLI-00524,2024-09-20,Electricidad e iluminación,3,24717.56,Web,Transferencia,Río Grande
TX-000553,CLI-00627,2024-09-20,Plomería y caños,3,35236.04,Telefónico,Cuenta corriente,Ushuaia
TX-000551,CLI-01212,2024-09-20,Pinturas y revestimientos,8,200867.2,Web,Transferencia,Río Grande
TX-000549,CLI-00276,2024-09-20,Pisos y cerámicos,18,451720.3,App,Cuenta corriente,USHUAIA
TX-000547,CLI-00483,2024-09-20,Pisos y cerámicos,8,140864.1,Telefónico,Transferencia,Río Grande
TX-000545,CLI-00845,2024-09-20,Pisos y cerámicos,27,242803.92,Web,Tarjeta de débito,tolhuin
TX-000544,CLI-00551,2024-09-20,Cemento y áridos,11,223052.22,Telefónico,Transferencia,ushuaia
TX-000542,CLI-00982,2024-09-20,Ferretería general,15,84819.05,App,Cuenta corriente,Ushuaia
TX-000541,CLI-00582,2024-09-20,Herramientas manuales,3,44087.03,Web,Transferencia,Ushuaia
TX-000540,CLI-00028,2024-09-20,Cemento y áridos,84,1417993.53,Web,Transferencia,Ushuaia
TX-000539,CLI-01280,2024-09-20,Herramientas manuales,1,17795.54,Web,Tarjeta de débito,Ushuaia
TX-000537,CLI-00521,2024-09-20,Herramientas manuales,3,32949.98,Web,Tarjeta de débito,Río Grande
TX-000536,CLI-01002,2024-09-20,Pinturas y revestimientos,5,172214.07,Telefónico,Tarjeta de crédito,río grande
TX-000535,CLI-01059,2024-09-20,Herramientas eléctricas,2,681276.35,App,Cuenta corriente,Ushuaia
TX-000543,CLI-00413,2024-09-20,Plomería y caños,22,313528.89,App,Transferencia,Río Grande
TX-000559,CLI-01202,2024-09-21,Pinturas y revestimientos,1,13453.6,App,Tarjeta de débito,Tolhuin
TX-000558,CLI-00253,2024-09-21,Maderas y tableros,7,79368.29,App,Transferencia,Río Grande
TX-000555,CLI-01093,2024-09-21,Cemento y áridos,72,1377195.07,App,Transferencia,Ushuaia
TX-000554,CLI-01119,2024-09-21,Herramientas manuales,5,207485.32,Web,Cuenta corriente,Ushuaia
TX-000557,CLI-00208,2024-09-21,Pinturas y revestimientos,2,34175.28,App,Transferencia,Río Grande
TX-000560,CLI-00596,2024-09-22,Cemento y áridos,106,1611072.79,Telefónico,Transferencia,Río Grande
TX-000561,CLI-00338,2024-09-22,Electricidad e iluminación,2,30918.12,Web,,Río Grande
TX-000562,CLI-00899,2024-09-22,Aberturas,5,299677.22,Web,Tarjeta de crédito,Ushuaia 
TX-000563,CLI-01049,2024-09-22,Maderas y tableros,5,210130.21,Web,Tarjeta de crédito,Río Grande
TX-000579,CLI-00935,2024-09-23,Pinturas y revestimientos,14,531627.55,App,Cuenta corriente,Río Grande
TX-000577,CLI-01037,2024-09-23,Pisos y cerámicos,15,359098.35,Telefónico,Cuenta corriente,Ushuaia
TX-000581,CLI-00528,2024-09-23,Plomería y caños,2,11178.25,App,Tarjeta de crédito,Ushuaia
TX-000575,CLI-00500,2024-09-23,Herramientas manuales,9,197221.83,Telefónico,Transferencia,Ushuaia
TX-000580,CLI-00352,2024-09-23,Pinturas y revestimientos,2,34251.61,App,Tarjeta de débito,Río Grande
TX-000574,CLI-00304,2024-09-23,Cemento y áridos,68,1400864.91,Web,Tarjeta de crédito,USHUAIA
TX-000573,CLI-00112,2024-09-23,Pisos y cerámicos,19,725742.83,App,Cuenta corriente,Río Grande
TX-000571,CLI-00764,2024-09-23,Electricidad e iluminación,5,42186.7,Web,Transferencia,Río Grande
TX-000570,CLI-00141,2024-09-23,Pinturas y revestimientos,3,90688.3,Web,Tarjeta de débito,Río Grande
TX-000569,CLI-01033,2024-09-23,Ferretería general,2,6014.28,Web,Tarjeta de crédito,Tolhuin
TX-000568,CLI-00879,2024-09-23,Cemento y áridos,8,151154.78,Telefónico,Transferencia,Río Grande
TX-000567,CLI-00879,2024-09-23,Cemento y áridos,22,482863.04,Telefónico,Cuenta corriente,Río Grande
TX-000565,CLI-00980,2024-09-23,Herramientas manuales,2,27723.08,Web,Tarjeta de débito,Tohluin
TX-000564,CLI-00694,2024-09-23,Herramientas manuales,9,107420.22,Web,Transferencia,Río Grande
TX-000594,CLI-00090,2024-09-24,Pisos y cerámicos,19,480628.92,Telefónico,Tarjeta de débito,Río Grande
TX-000593,CLI-00170,2024-09-24,Herramientas manuales,3,33573.09,App,Tarjeta de crédito,Ushuaia
TX-000592,CLI-00776,2024-09-24,Ferretería general,3,9432.8,App,Transferencia,río grande
TX-000591,CLI-01133,2024-09-24,Electricidad e iluminación,3,32101.39,Web,Tarjeta de débito,Ushuaia
TX-000589,CLI-00481,2024-09-24,Seguridad e indumentaria,2,93749.83,Web,Cuenta corriente,Río Grande
